image_path,category,final_score
datasets/ffhq/ffhq_04504.png,ffhq,83.25871276855469
datasets/ffhq/ffhq_00441.png,ffhq,83.55059814453125
datasets/ffhq/ffhq_00739.png,ffhq,83.17200469970703
datasets/ffhq/ffhq_00929.png,ffhq,65.50601959228516
datasets/ffhq/ffhq_00293.png,ffhq,39.96244430541992
datasets/ffhq/ffhq_02702.png,ffhq,82.79938507080078
datasets/ffhq/ffhq_03537.png,ffhq,78.43537139892578
datasets/ffhq/ffhq_02012.png,ffhq,62.85740661621094
datasets/ffhq/ffhq_01057.png,ffhq,76.73658752441406
datasets/ffhq/ffhq_04765.png,ffhq,64.60680389404297
datasets/ffhq/ffhq_00594.png,ffhq,79.93269348144531
datasets/ffhq/ffhq_02893.png,ffhq,50.264793395996094
datasets/ffhq/ffhq_04630.png,ffhq,81.75004577636719
datasets/ffhq/ffhq_02185.png,ffhq,65.8121337890625
datasets/ffhq/ffhq_01438.png,ffhq,73.49722290039062
datasets/ffhq/ffhq_00287.png,ffhq,61.85552978515625
datasets/ffhq/ffhq_00172.png,ffhq,60.670162200927734
datasets/ffhq/ffhq_04010.png,ffhq,82.38414001464844
datasets/ffhq/ffhq_04603.png,ffhq,63.38300323486328
datasets/ffhq/ffhq_04852.png,ffhq,78.2114028930664
datasets/ffhq/ffhq_02902.png,ffhq,66.45584869384766
datasets/ffhq/ffhq_02422.png,ffhq,55.11360549926758
datasets/ffhq/ffhq_04350.png,ffhq,74.77613830566406
datasets/ffhq/ffhq_02882.png,ffhq,75.27977752685547
datasets/ffhq/ffhq_01006.png,ffhq,79.89662170410156
datasets/ffhq/ffhq_00054.png,ffhq,67.80426025390625
datasets/ffhq/ffhq_04824.png,ffhq,80.67469024658203
datasets/ffhq/ffhq_04419.png,ffhq,30.40035629272461
datasets/ffhq/ffhq_04305.png,ffhq,82.26795959472656
datasets/ffhq/ffhq_02406.png,ffhq,77.4054946899414
datasets/ffhq/ffhq_02175.png,ffhq,22.619203567504883
datasets/ffhq/ffhq_02339.png,ffhq,51.182037353515625
datasets/ffhq/ffhq_03184.png,ffhq,61.08372497558594
datasets/ffhq/ffhq_01015.png,ffhq,56.94672393798828
datasets/ffhq/ffhq_03268.png,ffhq,64.19574737548828
datasets/ffhq/ffhq_00950.png,ffhq,59.33359909057617
datasets/ffhq/ffhq_01141.png,ffhq,77.45469665527344
datasets/ffhq/ffhq_02431.png,ffhq,74.96337890625
datasets/ffhq/ffhq_03762.png,ffhq,76.42269897460938
datasets/ffhq/ffhq_04583.png,ffhq,70.59105682373047
datasets/ffhq/ffhq_01101.png,ffhq,64.84986877441406
datasets/ffhq/ffhq_00569.png,ffhq,58.52943420410156
datasets/ffhq/ffhq_04734.png,ffhq,56.014305114746094
datasets/ffhq/ffhq_03403.png,ffhq,67.66304779052734
datasets/ffhq/ffhq_02952.png,ffhq,68.13729095458984
datasets/ffhq/ffhq_02659.png,ffhq,67.04204559326172
datasets/ffhq/ffhq_04117.png,ffhq,43.895137786865234
datasets/ffhq/ffhq_04936.png,ffhq,82.06364440917969
datasets/ffhq/ffhq_02730.png,ffhq,77.35034942626953
datasets/ffhq/ffhq_03443.png,ffhq,77.82329559326172
datasets/ffhq/ffhq_04326.png,ffhq,70.66765594482422
datasets/ffhq/ffhq_04194.png,ffhq,73.5587387084961
datasets/ffhq/ffhq_02266.png,ffhq,69.20803833007812
datasets/ffhq/ffhq_02219.png,ffhq,50.35737991333008
datasets/ffhq/ffhq_03868.png,ffhq,55.031715393066406
datasets/ffhq/ffhq_00266.png,ffhq,80.79895782470703
datasets/ffhq/ffhq_04302.png,ffhq,73.11444091796875
datasets/ffhq/ffhq_02090.png,ffhq,72.54973602294922
datasets/ffhq/ffhq_04976.png,ffhq,84.60110473632812
datasets/ffhq/ffhq_01518.png,ffhq,84.0595703125
datasets/ffhq/ffhq_01110.png,ffhq,59.5228385925293
datasets/ffhq/ffhq_04332.png,ffhq,63.33899688720703
datasets/ffhq/ffhq_01447.png,ffhq,60.019229888916016
datasets/ffhq/ffhq_00580.png,ffhq,71.37157440185547
datasets/ffhq/ffhq_03122.png,ffhq,42.684146881103516
datasets/ffhq/ffhq_02577.png,ffhq,91.97650146484375
datasets/ffhq/ffhq_04169.png,ffhq,73.05342102050781
datasets/ffhq/ffhq_03100.png,ffhq,58.07913589477539
datasets/ffhq/ffhq_03714.png,ffhq,61.42164611816406
datasets/ffhq/ffhq_02278.png,ffhq,67.8575210571289
datasets/ffhq/ffhq_04032.png,ffhq,70.89469146728516
datasets/ffhq/ffhq_00111.png,ffhq,67.94778442382812
datasets/ffhq/ffhq_02905.png,ffhq,92.50704193115234
datasets/ffhq/ffhq_01218.png,ffhq,74.81212615966797
datasets/ffhq/ffhq_00411.png,ffhq,82.77505493164062
datasets/ffhq/ffhq_03312.png,ffhq,83.05176544189453
datasets/ffhq/ffhq_02140.png,ffhq,45.266326904296875
datasets/ffhq/ffhq_02930.png,ffhq,94.96234130859375
datasets/ffhq/ffhq_01655.png,ffhq,51.936073303222656
datasets/ffhq/ffhq_01316.png,ffhq,64.4646987915039
datasets/ffhq/ffhq_04407.png,ffhq,66.90947723388672
datasets/ffhq/ffhq_00391.png,ffhq,53.71690368652344
datasets/ffhq/ffhq_01854.png,ffhq,66.27240753173828
datasets/ffhq/ffhq_00540.png,ffhq,75.77265930175781
datasets/ffhq/ffhq_04606.png,ffhq,69.27957153320312
datasets/ffhq/ffhq_02981.png,ffhq,70.19229125976562
datasets/ffhq/ffhq_04834.png,ffhq,45.35251998901367
datasets/ffhq/ffhq_03096.png,ffhq,58.456886291503906
datasets/ffhq/ffhq_02977.png,ffhq,78.26564025878906
datasets/ffhq/ffhq_02884.png,ffhq,48.05121994018555
datasets/ffhq/ffhq_02065.png,ffhq,75.56442260742188
datasets/ffhq/ffhq_04661.png,ffhq,33.58229446411133
datasets/ffhq/ffhq_04188.png,ffhq,53.657413482666016
datasets/ffhq/ffhq_04178.png,ffhq,71.7947769165039
datasets/ffhq/ffhq_02931.png,ffhq,73.82600402832031
datasets/ffhq/ffhq_03228.png,ffhq,71.13306427001953
datasets/ffhq/ffhq_01016.png,ffhq,55.91118240356445
datasets/ffhq/ffhq_03101.png,ffhq,74.6924057006836
datasets/ffhq/ffhq_00832.png,ffhq,56.52192687988281
datasets/ffhq/ffhq_01741.png,ffhq,75.14588165283203
datasets/ffhq/ffhq_02627.png,ffhq,73.18254852294922
datasets/ffhq/ffhq_04093.png,ffhq,72.58216857910156
datasets/ffhq/ffhq_04077.png,ffhq,34.7355842590332
datasets/ffhq/ffhq_01924.png,ffhq,69.32306671142578
datasets/ffhq/ffhq_02437.png,ffhq,74.22285461425781
datasets/ffhq/ffhq_03707.png,ffhq,60.519805908203125
datasets/ffhq/ffhq_04771.png,ffhq,50.64258575439453
datasets/ffhq/ffhq_03696.png,ffhq,73.41180419921875
datasets/ffhq/ffhq_03109.png,ffhq,82.69595336914062
datasets/ffhq/ffhq_02308.png,ffhq,79.1291732788086
datasets/ffhq/ffhq_04929.png,ffhq,61.666587829589844
datasets/ffhq/ffhq_00229.png,ffhq,83.28570556640625
datasets/ffhq/ffhq_00806.png,ffhq,74.0184097290039
datasets/ffhq/ffhq_04391.png,ffhq,62.56501388549805
datasets/ffhq/ffhq_01691.png,ffhq,59.89384841918945
datasets/ffhq/ffhq_04491.png,ffhq,81.3258285522461
datasets/ffhq/ffhq_02764.png,ffhq,61.6022834777832
datasets/ffhq/ffhq_01349.png,ffhq,54.226463317871094
datasets/ffhq/ffhq_04447.png,ffhq,51.05431365966797
datasets/ffhq/ffhq_00352.png,ffhq,66.9178237915039
datasets/ffhq/ffhq_01383.png,ffhq,89.09955596923828
datasets/ffhq/ffhq_00482.png,ffhq,44.80631637573242
datasets/ffhq/ffhq_03306.png,ffhq,90.40676879882812
datasets/ffhq/ffhq_03798.png,ffhq,66.8189468383789
datasets/ffhq/ffhq_01922.png,ffhq,68.46813201904297
datasets/ffhq/ffhq_03925.png,ffhq,46.971900939941406
datasets/ffhq/ffhq_03155.png,ffhq,77.77506256103516
datasets/ffhq/ffhq_01451.png,ffhq,73.00431823730469
datasets/ffhq/ffhq_04643.png,ffhq,75.8521957397461
datasets/ffhq/ffhq_00748.png,ffhq,58.555259704589844
datasets/ffhq/ffhq_01876.png,ffhq,60.24101257324219
datasets/ffhq/ffhq_03481.png,ffhq,59.877750396728516
datasets/ffhq/ffhq_00170.png,ffhq,83.53297424316406
datasets/ffhq/ffhq_00401.png,ffhq,62.70840072631836
datasets/ffhq/ffhq_03508.png,ffhq,43.136566162109375
datasets/ffhq/ffhq_00858.png,ffhq,58.809532165527344
datasets/ffhq/ffhq_01795.png,ffhq,78.35894012451172
datasets/ffhq/ffhq_04024.png,ffhq,56.39543914794922
datasets/ffhq/ffhq_03178.png,ffhq,66.31364440917969
datasets/ffhq/ffhq_04917.png,ffhq,52.46320724487305
datasets/ffhq/ffhq_00985.png,ffhq,65.27054595947266
datasets/ffhq/ffhq_04373.png,ffhq,76.17687225341797
datasets/ffhq/ffhq_04607.png,ffhq,52.832984924316406
datasets/ffhq/ffhq_03199.png,ffhq,56.23612594604492
datasets/ffhq/ffhq_00754.png,ffhq,61.47793197631836
datasets/ffhq/ffhq_03154.png,ffhq,63.47732162475586
datasets/ffhq/ffhq_04510.png,ffhq,37.028953552246094
datasets/ffhq/ffhq_02660.png,ffhq,62.45391845703125
datasets/ffhq/ffhq_04817.png,ffhq,77.47307586669922
datasets/ffhq/ffhq_00223.png,ffhq,71.94208526611328
datasets/ffhq/ffhq_03981.png,ffhq,47.15717315673828
datasets/ffhq/ffhq_00137.png,ffhq,57.56776809692383
datasets/ffhq/ffhq_01536.png,ffhq,58.61799621582031
datasets/ffhq/ffhq_03431.png,ffhq,93.02339935302734
datasets/ffhq/ffhq_00355.png,ffhq,64.19600677490234
datasets/ffhq/ffhq_04196.png,ffhq,61.15726089477539
datasets/ffhq/ffhq_01427.png,ffhq,69.31411743164062
datasets/ffhq/ffhq_01182.png,ffhq,49.00655746459961
datasets/ffhq/ffhq_04220.png,ffhq,80.66932678222656
datasets/ffhq/ffhq_04108.png,ffhq,37.08768844604492
datasets/ffhq/ffhq_00207.png,ffhq,25.478246688842773
datasets/ffhq/ffhq_04566.png,ffhq,40.244510650634766
datasets/ffhq/ffhq_00176.png,ffhq,64.53778076171875
datasets/ffhq/ffhq_01423.png,ffhq,70.85250854492188
datasets/ffhq/ffhq_01018.png,ffhq,40.03169250488281
datasets/ffhq/ffhq_01155.png,ffhq,53.0631217956543
datasets/ffhq/ffhq_04183.png,ffhq,40.34212875366211
datasets/ffhq/ffhq_04011.png,ffhq,53.15141296386719
datasets/ffhq/ffhq_03779.png,ffhq,69.5684814453125
datasets/ffhq/ffhq_02142.png,ffhq,56.51616668701172
datasets/ffhq/ffhq_02209.png,ffhq,75.51863098144531
datasets/ffhq/ffhq_00202.png,ffhq,80.29151153564453
datasets/ffhq/ffhq_00716.png,ffhq,50.901756286621094
datasets/ffhq/ffhq_04563.png,ffhq,80.05046081542969
datasets/ffhq/ffhq_01772.png,ffhq,71.1802749633789
datasets/ffhq/ffhq_02646.png,ffhq,61.8265266418457
datasets/ffhq/ffhq_00680.png,ffhq,66.82755279541016
datasets/ffhq/ffhq_00892.png,ffhq,60.92756271362305
datasets/ffhq/ffhq_03113.png,ffhq,65.41116333007812
datasets/ffhq/ffhq_03320.png,ffhq,64.12163543701172
datasets/ffhq/ffhq_02401.png,ffhq,75.87979125976562
datasets/ffhq/ffhq_01045.png,ffhq,81.85115051269531
datasets/ffhq/ffhq_03335.png,ffhq,57.813453674316406
datasets/ffhq/ffhq_02066.png,ffhq,50.472957611083984
datasets/ffhq/ffhq_00980.png,ffhq,64.606689453125
datasets/ffhq/ffhq_04641.png,ffhq,50.77858352661133
datasets/ffhq/ffhq_00477.png,ffhq,44.011802673339844
datasets/ffhq/ffhq_02920.png,ffhq,79.89604949951172
datasets/ffhq/ffhq_00363.png,ffhq,56.566280364990234
datasets/ffhq/ffhq_03266.png,ffhq,68.7448959350586
datasets/ffhq/ffhq_01933.png,ffhq,62.584617614746094
datasets/ffhq/ffhq_03360.png,ffhq,69.78849792480469
datasets/ffhq/ffhq_01144.png,ffhq,52.54630661010742
datasets/ffhq/ffhq_04048.png,ffhq,45.0
datasets/ffhq/ffhq_04082.png,ffhq,60.716651916503906
datasets/ffhq/ffhq_00654.png,ffhq,56.141448974609375
datasets/ffhq/ffhq_03641.png,ffhq,25.620147705078125
datasets/ffhq/ffhq_03963.png,ffhq,55.022701263427734
datasets/ffhq/ffhq_02976.png,ffhq,53.86252212524414
datasets/ffhq/ffhq_00012.png,ffhq,73.02616119384766
datasets/ffhq/ffhq_00665.png,ffhq,61.214542388916016
datasets/ffhq/ffhq_03295.png,ffhq,57.194950103759766
datasets/ffhq/ffhq_04388.png,ffhq,53.632076263427734
datasets/ffhq/ffhq_02856.png,ffhq,70.54595184326172
datasets/ffhq/ffhq_02789.png,ffhq,51.34459686279297
datasets/ffhq/ffhq_01224.png,ffhq,57.38267135620117
datasets/ffhq/ffhq_02816.png,ffhq,85.07025909423828
datasets/ffhq/ffhq_03230.png,ffhq,72.34245300292969
datasets/ffhq/ffhq_03739.png,ffhq,86.61714935302734
datasets/ffhq/ffhq_04402.png,ffhq,48.69968795776367
datasets/ffhq/ffhq_00150.png,ffhq,66.25061798095703
datasets/ffhq/ffhq_03211.png,ffhq,62.92646026611328
datasets/ffhq/ffhq_02120.png,ffhq,64.81626892089844
datasets/ffhq/ffhq_04967.png,ffhq,74.45174407958984
datasets/ffhq/ffhq_01273.png,ffhq,80.47872161865234
datasets/ffhq/ffhq_02740.png,ffhq,56.58145523071289
datasets/ffhq/ffhq_04376.png,ffhq,87.69239044189453
datasets/ffhq/ffhq_04900.png,ffhq,84.46548461914062
datasets/ffhq/ffhq_00570.png,ffhq,68.23807525634766
datasets/ffhq/ffhq_00006.png,ffhq,70.48832702636719
datasets/ffhq/ffhq_03104.png,ffhq,75.12488555908203
datasets/ffhq/ffhq_02504.png,ffhq,62.75453186035156
datasets/ffhq/ffhq_01366.png,ffhq,49.34526062011719
datasets/ffhq/ffhq_01300.png,ffhq,58.12596893310547
datasets/ffhq/ffhq_02116.png,ffhq,71.4525146484375
datasets/ffhq/ffhq_00744.png,ffhq,57.17921829223633
datasets/ffhq/ffhq_03686.png,ffhq,56.12530517578125
datasets/ffhq/ffhq_04164.png,ffhq,51.64589309692383
datasets/ffhq/ffhq_04493.png,ffhq,81.20419311523438
datasets/ffhq/ffhq_01421.png,ffhq,57.02005386352539
datasets/ffhq/ffhq_02686.png,ffhq,66.88367462158203
datasets/ffhq/ffhq_01948.png,ffhq,82.03573608398438
datasets/ffhq/ffhq_01221.png,ffhq,56.69482421875
datasets/ffhq/ffhq_02516.png,ffhq,67.40772247314453
datasets/ffhq/ffhq_04798.png,ffhq,74.7688217163086
datasets/ffhq/ffhq_01647.png,ffhq,70.97274017333984
datasets/ffhq/ffhq_01825.png,ffhq,59.87849807739258
datasets/ffhq/ffhq_04446.png,ffhq,71.59294128417969
datasets/ffhq/ffhq_00320.png,ffhq,81.6446762084961
datasets/ffhq/ffhq_02538.png,ffhq,53.448211669921875
datasets/ffhq/ffhq_04401.png,ffhq,68.34534454345703
datasets/ffhq/ffhq_03041.png,ffhq,81.32443237304688
datasets/ffhq/ffhq_01174.png,ffhq,73.6568832397461
datasets/ffhq/ffhq_00041.png,ffhq,81.2561264038086
datasets/ffhq/ffhq_04541.png,ffhq,85.08566284179688
datasets/ffhq/ffhq_04692.png,ffhq,67.60761260986328
datasets/ffhq/ffhq_04374.png,ffhq,70.15851593017578
datasets/ffhq/ffhq_04467.png,ffhq,56.963016510009766
datasets/ffhq/ffhq_01812.png,ffhq,76.2125473022461
datasets/ffhq/ffhq_01397.png,ffhq,70.61351013183594
datasets/ffhq/ffhq_03823.png,ffhq,75.99315643310547
datasets/ffhq/ffhq_04444.png,ffhq,73.50746154785156
datasets/ffhq/ffhq_02386.png,ffhq,50.29174041748047
datasets/ffhq/ffhq_02643.png,ffhq,71.52137756347656
datasets/ffhq/ffhq_01163.png,ffhq,72.1746826171875
datasets/ffhq/ffhq_03933.png,ffhq,79.25167083740234
datasets/ffhq/ffhq_00720.png,ffhq,60.42059326171875
datasets/ffhq/ffhq_00147.png,ffhq,83.42506408691406
datasets/ffhq/ffhq_00717.png,ffhq,59.06917190551758
datasets/ffhq/ffhq_03837.png,ffhq,63.67874526977539
datasets/ffhq/ffhq_04984.png,ffhq,62.41463851928711
datasets/ffhq/ffhq_04426.png,ffhq,65.59952545166016
datasets/ffhq/ffhq_02610.png,ffhq,85.32559204101562
datasets/ffhq/ffhq_02595.png,ffhq,88.48053741455078
datasets/ffhq/ffhq_01726.png,ffhq,73.68101501464844
datasets/ffhq/ffhq_03817.png,ffhq,46.85746383666992
datasets/ffhq/ffhq_00967.png,ffhq,54.87690734863281
datasets/ffhq/ffhq_03760.png,ffhq,71.3157958984375
datasets/ffhq/ffhq_03035.png,ffhq,24.57639503479004
datasets/ffhq/ffhq_02673.png,ffhq,90.0
datasets/ffhq/ffhq_03103.png,ffhq,48.18198013305664
datasets/ffhq/ffhq_02941.png,ffhq,63.88807678222656
datasets/ffhq/ffhq_04435.png,ffhq,47.35183334350586
datasets/ffhq/ffhq_03495.png,ffhq,61.37145233154297
datasets/ffhq/ffhq_00528.png,ffhq,64.78172302246094
datasets/ffhq/ffhq_00337.png,ffhq,73.44550323486328
datasets/ffhq/ffhq_00121.png,ffhq,55.9073486328125
datasets/ffhq/ffhq_00735.png,ffhq,91.14543151855469
datasets/ffhq/ffhq_04759.png,ffhq,57.632896423339844
datasets/ffhq/ffhq_00633.png,ffhq,81.55033111572266
datasets/ffhq/ffhq_04315.png,ffhq,70.038818359375
datasets/ffhq/ffhq_03585.png,ffhq,80.14978790283203
datasets/ffhq/ffhq_01628.png,ffhq,63.37474822998047
datasets/ffhq/ffhq_00372.png,ffhq,57.71059036254883
datasets/ffhq/ffhq_04059.png,ffhq,71.65191650390625
datasets/ffhq/ffhq_00179.png,ffhq,79.7569808959961
datasets/ffhq/ffhq_04187.png,ffhq,68.0
datasets/ffhq/ffhq_02395.png,ffhq,80.10297393798828
datasets/ffhq/ffhq_01380.png,ffhq,57.47200393676758
datasets/ffhq/ffhq_03627.png,ffhq,24.71561050415039
datasets/ffhq/ffhq_03054.png,ffhq,75.96670532226562
datasets/ffhq/ffhq_02400.png,ffhq,67.26066589355469
datasets/ffhq/ffhq_02781.png,ffhq,74.87963104248047
datasets/ffhq/ffhq_03483.png,ffhq,55.88343048095703
datasets/ffhq/ffhq_03975.png,ffhq,100.0
datasets/ffhq/ffhq_01097.png,ffhq,79.98095703125
datasets/ffhq/ffhq_02825.png,ffhq,67.39985656738281
datasets/ffhq/ffhq_03663.png,ffhq,76.94501495361328
datasets/ffhq/ffhq_03738.png,ffhq,77.38333892822266
datasets/ffhq/ffhq_01466.png,ffhq,60.495872497558594
datasets/ffhq/ffhq_01020.png,ffhq,77.87125396728516
datasets/ffhq/ffhq_00148.png,ffhq,48.270774841308594
datasets/ffhq/ffhq_03093.png,ffhq,86.49134063720703
datasets/ffhq/ffhq_01792.png,ffhq,64.80992889404297
datasets/ffhq/ffhq_03520.png,ffhq,72.57290649414062
datasets/ffhq/ffhq_00130.png,ffhq,66.31220245361328
datasets/ffhq/ffhq_01106.png,ffhq,58.54380798339844
datasets/ffhq/ffhq_03367.png,ffhq,47.8188362121582
datasets/ffhq/ffhq_01253.png,ffhq,54.05307388305664
datasets/ffhq/ffhq_00808.png,ffhq,75.0
datasets/ffhq/ffhq_01758.png,ffhq,76.77005004882812
datasets/ffhq/ffhq_03502.png,ffhq,76.69132995605469
datasets/ffhq/ffhq_03432.png,ffhq,74.62980651855469
datasets/ffhq/ffhq_01730.png,ffhq,86.22098541259766
datasets/ffhq/ffhq_00178.png,ffhq,78.285400390625
datasets/ffhq/ffhq_02081.png,ffhq,56.02766799926758
datasets/ffhq/ffhq_01391.png,ffhq,85.37346649169922
datasets/ffhq/ffhq_00032.png,ffhq,65.81782531738281
datasets/ffhq/ffhq_01767.png,ffhq,84.08154296875
datasets/ffhq/ffhq_01538.png,ffhq,60.1623420715332
datasets/ffhq/ffhq_00013.png,ffhq,70.24908447265625
datasets/ffhq/ffhq_01662.png,ffhq,84.49077606201172
datasets/ffhq/ffhq_00301.png,ffhq,61.03371047973633
datasets/ffhq/ffhq_04327.png,ffhq,59.82611083984375
datasets/ffhq/ffhq_04272.png,ffhq,67.0
datasets/ffhq/ffhq_04964.png,ffhq,57.554630279541016
datasets/ffhq/ffhq_02492.png,ffhq,73.743408203125
datasets/ffhq/ffhq_03094.png,ffhq,69.88927459716797
datasets/ffhq/ffhq_03676.png,ffhq,63.0
datasets/ffhq/ffhq_03800.png,ffhq,58.544189453125
datasets/ffhq/ffhq_04996.png,ffhq,78.23226165771484
datasets/ffhq/ffhq_02398.png,ffhq,63.86927032470703
datasets/ffhq/ffhq_03856.png,ffhq,46.71092987060547
datasets/ffhq/ffhq_03071.png,ffhq,88.19535064697266
datasets/ffhq/ffhq_04767.png,ffhq,36.0596923828125
datasets/ffhq/ffhq_03025.png,ffhq,76.36077880859375
datasets/ffhq/ffhq_02018.png,ffhq,58.6276741027832
datasets/ffhq/ffhq_01605.png,ffhq,73.63033294677734
datasets/ffhq/ffhq_03345.png,ffhq,64.63922882080078
datasets/ffhq/ffhq_01528.png,ffhq,51.0447998046875
datasets/ffhq/ffhq_00377.png,ffhq,57.47305679321289
datasets/ffhq/ffhq_04132.png,ffhq,60.970664978027344
datasets/ffhq/ffhq_04930.png,ffhq,63.27020263671875
datasets/ffhq/ffhq_03219.png,ffhq,77.69353485107422
datasets/ffhq/ffhq_01532.png,ffhq,67.6880111694336
datasets/ffhq/ffhq_01999.png,ffhq,72.0289535522461
datasets/ffhq/ffhq_00577.png,ffhq,74.46298217773438
datasets/ffhq/ffhq_02072.png,ffhq,58.81644058227539
datasets/ffhq/ffhq_00068.png,ffhq,44.52968215942383
datasets/ffhq/ffhq_02665.png,ffhq,65.544921875
datasets/ffhq/ffhq_02272.png,ffhq,50.005859375
datasets/ffhq/ffhq_02550.png,ffhq,57.687217712402344
datasets/ffhq/ffhq_00196.png,ffhq,60.761627197265625
datasets/ffhq/ffhq_02337.png,ffhq,66.70101165771484
datasets/ffhq/ffhq_03208.png,ffhq,77.96487426757812
datasets/ffhq/ffhq_03108.png,ffhq,76.08108520507812
datasets/ffhq/ffhq_03709.png,ffhq,58.15403747558594
datasets/ffhq/ffhq_03539.png,ffhq,71.61602020263672
datasets/ffhq/ffhq_01918.png,ffhq,60.267791748046875
datasets/ffhq/ffhq_03494.png,ffhq,49.649993896484375
datasets/ffhq/ffhq_01704.png,ffhq,67.20352935791016
datasets/ffhq/ffhq_02240.png,ffhq,54.690093994140625
datasets/ffhq/ffhq_01836.png,ffhq,63.82695770263672
datasets/ffhq/ffhq_04602.png,ffhq,55.15780258178711
datasets/ffhq/ffhq_02963.png,ffhq,65.16069793701172
datasets/ffhq/ffhq_00066.png,ffhq,44.90959930419922
datasets/ffhq/ffhq_02573.png,ffhq,57.201202392578125
datasets/ffhq/ffhq_01617.png,ffhq,56.05853271484375
datasets/ffhq/ffhq_01627.png,ffhq,74.27900695800781
datasets/ffhq/ffhq_01757.png,ffhq,42.880924224853516
datasets/ffhq/ffhq_03468.png,ffhq,57.773685455322266
datasets/ffhq/ffhq_01152.png,ffhq,57.499969482421875
